transaction_id,merchant_id,order_id,payment_id,payment_status,payment_amount,payment_currency,payment_timestamp,settlement_id,settlement_amount,settlement_currency,settlement_timestamp,fee_id,fee_amount,fee_type,tax_amount,refund_id,refund_amount,refund_status,adjustment_id,adjustment_amount,scenario_type,ground_truth
TXN_000398,MER_001,,PAY_000398,SUCCESS,96526.00,INR,2026-02-04T05:51:00,SET_000398,96526.00,INR,2026-02-06T05:51:00,,0.00,,0.00,,0.00,,ADJ_000398,0.00,ORPHAN_PAYMENT,ORPHAN_PAYMENT
TXN_000399,MER_002,ORD_000399,PAY_000399,SUCCESS,34411.00,INR,2026-05-22T10:52:00,SET_000399,34411.00,INR,2026-05-24T10:52:00,,0.00,,0.00,,0.00,,ADJ_000399,0.00,DUPLICATE_PAYMENT_ATTEMPT,DUPLICATE_PAYMENT_ATTEMPT
TXN_000400,MER_004,ORD_000400,PAY_000400,SUCCESS,80299.00,INR,2026-02-22T08:42:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000400,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000401,MER_008,ORD_000401,PAY_000401,SUCCESS,26337.00,INR,2026-01-23T16:48:00,SET_000401,26337.00,INR,2026-01-24T16:48:00,,0.00,,0.00,,0.00,,ADJ_000401,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000402,MER_008,ORD_000402,PAY_000402,SUCCESS,22730.00,INR,2026-06-13T23:23:00,SET_000402,22730.00,INR,2026-06-16T23:23:00,,0.00,,0.00,REF_000402,4546.00,PROCESSED,ADJ_000402,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000403,MER_002,ORD_000403,PAY_000403,FAILED,89481.00,INR,2026-06-26T12:20:00,SET_000403,0.00,INR,2026-06-28T12:20:00,,0.00,,0.00,,0.00,,ADJ_000403,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000404,MER_002,ORD_000404,PAY_000404,SUCCESS,72189.00,INR,2026-04-10T01:46:00,SET_000404,54141.75,INR,2026-04-12T01:46:00,,0.00,,0.00,REF_000404,18047.25,PROCESSED,ADJ_000404,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000405,MER_003,ORD_000405,PAY_000405,SUCCESS,93398.00,INR,2026-05-10T13:07:00,SET_000405,93398.00,INR,2026-05-13T13:07:00,,0.00,,0.00,,0.00,,ADJ_000405,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000406,MER_006,ORD_000406,PAY_000406,SUCCESS,66783.00,INR,2026-02-11T04:43:00,SET_000406,50087.25,INR,2026-02-12T04:43:00,,0.00,,0.00,REF_000406,16695.75,PROCESSED,ADJ_000406,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000407,MER_003,ORD_000407,,MISSING,31129.00,INR,2026-05-25T06:11:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000407,0.00,ORDER_WITHOUT_PAYMENT,ORDER_WITHOUT_PAYMENT
TXN_000408,MER_006,ORD_000408,PAY_000408,SUCCESS,61363.00,INR,2026-05-27T16:15:00,SET_000408,61363.00,INR,2026-05-30T16:15:00,,0.00,,0.00,,0.00,,ADJ_000408,0.00,NORMAL,NORMAL
TXN_000409,MER_002,ORD_000409,PAY_000409,SUCCESS,8717.00,INR,2026-02-26T16:18:00,SET_000409,8717.00,INR,2026-02-28T16:18:00,,0.00,,0.00,,0.00,,ADJ_000409,0.00,NORMAL,NORMAL
TXN_000410,MER_008,ORD_000410,,MISSING,69003.00,INR,2026-03-17T03:47:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000410,0.00,ORDER_WITHOUT_PAYMENT,ORDER_WITHOUT_PAYMENT
TXN_000411,MER_002,ORD_000411,PAY_000411,SUCCESS,16526.00,INR,2026-06-27T09:23:00,SET_000411,16526.00,INR,2026-06-29T09:23:00,,0.00,,0.00,REF_000411,3305.20,PROCESSED,ADJ_000411,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000412,MER_008,ORD_000412,PAY_000412,SUCCESS,61157.00,INR,2026-05-05T04:26:00,SET_000412,45867.75,INR,2026-05-08T04:26:00,,0.00,,0.00,REF_000412,15289.25,PROCESSED,ADJ_000412,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000413,MER_003,ORD_000413,PAY_000413,SUCCESS,17012.00,INR,2026-03-21T03:08:00,SET_000413,16610.52,INR,2026-03-24T03:08:00,FEE_000413,340.24,PROCESSING_FEE,61.24,,0.00,,ADJ_000413,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000414,MER_001,ORD_000414,PAY_000414,SUCCESS,16374.00,INR,2026-04-05T16:37:00,SET_000414,16374.00,INR,2026-04-06T16:37:00,,0.00,,0.00,,0.00,,ADJ_000414,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000415,MER_003,ORD_000415,PAY_000415,SUCCESS,42391.00,INR,2026-06-20T12:55:00,SET_000415,41390.57,INR,2026-06-23T12:55:00,FEE_000415,847.82,PROCESSING_FEE,152.61,,0.00,,ADJ_000415,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000416,MER_005,ORD_000416,PAY_000416,SUCCESS,10436.00,INR,2026-02-15T23:54:00,SET_000416,10227.28,INR,2026-02-16T23:54:00,FEE_000416,208.72,PROCESSING_FEE,0.00,,0.00,,ADJ_000416,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000417,MER_005,ORD_000417,PAY_000417,SUCCESS,16506.00,INR,2026-04-25T03:45:00,SET_000417,12379.50,INR,2026-04-27T03:45:00,,0.00,,0.00,REF_000417,4126.50,PROCESSED,ADJ_000417,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000418,MER_002,ORD_000418,PAY_000418,SUCCESS,65973.00,INR,2026-04-28T01:31:00,SET_000418,65973.00,INR,2026-05-03T01:31:00,,0.00,,0.00,,0.00,,ADJ_000418,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000419,MER_003,ORD_000419,PAY_000419,SUCCESS,22539.00,INR,2026-05-01T07:02:00,SET_000419,22539.00,INR,2026-05-06T07:02:00,,0.00,,0.00,,0.00,,ADJ_000419,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000420,MER_006,ORD_000420,PAY_000420,SUCCESS,73974.00,INR,2026-01-08T20:58:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000420,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000421,MER_005,ORD_000421,PAY_000421,SUCCESS,85444.00,INR,2026-02-08T18:02:00,SET_000421,85444.00,INR,2026-02-11T18:02:00,,0.00,,0.00,,0.00,,ADJ_000421,0.00,NORMAL,NORMAL
TXN_000422,MER_001,ORD_000422,PAY_000422,SUCCESS,65378.00,INR,2026-06-12T05:05:00,SET_000422,49033.50,INR,2026-06-15T05:05:00,,0.00,,0.00,REF_000422,16344.50,PROCESSED,ADJ_000422,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000423,MER_005,ORD_000423,PAY_000423,SUCCESS,63400.00,INR,2026-02-14T22:53:00,SET_000423,63400.00,INR,2026-02-17T22:53:00,,0.00,,0.00,,0.00,,ADJ_000423,0.00,DUPLICATE_PAYMENT_ATTEMPT,DUPLICATE_PAYMENT_ATTEMPT
TXN_000424,MER_008,ORD_000424,PAY_000424,SUCCESS,9664.00,INR,2026-05-06T17:35:00,SET_000424,7248.00,INR,2026-05-07T17:35:00,,0.00,,0.00,REF_000424,2416.00,PROCESSED,ADJ_000424,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000425,MER_007,ORD_000425,PAY_000425,SUCCESS,63571.00,INR,2026-03-26T22:10:00,SET_000425,63571.00,INR,2026-03-27T22:10:00,,0.00,,0.00,,0.00,,ADJ_000425,0.00,NORMAL,NORMAL
TXN_000426,MER_003,ORD_000426,PAY_000426,SUCCESS,41070.00,INR,2026-06-07T04:53:00,SET_000426,40100.75,INR,2026-06-10T04:53:00,FEE_000426,821.40,PROCESSING_FEE,147.85,,0.00,,ADJ_000426,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000427,MER_006,ORD_000427,PAY_000427,SUCCESS,52360.00,INR,2026-01-25T04:19:00,SET_000427,51124.30,INR,2026-01-27T04:19:00,FEE_000427,1047.20,PROCESSING_FEE,188.50,,0.00,,ADJ_000427,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000428,MER_002,ORD_000428,PAY_000428,SUCCESS,41927.00,INR,2026-02-14T09:10:00,SET_000428,41927.00,INR,2026-02-16T09:10:00,,0.00,,0.00,,0.00,,ADJ_000428,0.00,DUPLICATE_PAYMENT_ATTEMPT,DUPLICATE_PAYMENT_ATTEMPT
TXN_000429,MER_008,ORD_000429,PAY_000429,SUCCESS,32595.00,INR,2026-01-27T00:30:00,SET_000429,32595.00,INR,2026-01-28T00:30:00,,0.00,,0.00,,0.00,,ADJ_000429,0.00,NORMAL,NORMAL
TXN_000430,MER_007,ORD_000430,PAY_000430,SUCCESS,80758.00,INR,2026-03-18T11:51:00,SET_000430,80758.00,INR,2026-03-19T11:51:00,,0.00,,0.00,,0.00,,ADJ_000430,0.00,NORMAL,NORMAL
TXN_000431,MER_003,,PAY_000431,SUCCESS,43017.00,INR,2026-06-20T08:37:00,SET_000431,43017.00,INR,2026-06-23T08:37:00,,0.00,,0.00,,0.00,,ADJ_000431,0.00,ORPHAN_PAYMENT,ORPHAN_PAYMENT
TXN_000432,MER_004,ORD_000432,PAY_000432,SUCCESS,20985.00,INR,2026-04-02T01:57:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000432,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000433,MER_005,ORD_000433,PAY_000433,FAILED,65291.00,INR,2026-01-05T14:15:00,SET_000433,0.00,INR,2026-01-06T14:15:00,,0.00,,0.00,,0.00,,ADJ_000433,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000434,MER_008,ORD_000434,PAY_000434,SUCCESS,31652.00,INR,2026-02-09T12:58:00,SET_000434,0.00,INR,2026-02-12T12:58:00,,0.00,,0.00,REF_000434,44312.80,PROCESSED,ADJ_000434,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000435,MER_001,ORD_000435,PAY_000435,SUCCESS,36977.00,INR,2026-04-01T11:13:00,SET_000435,36104.34,INR,2026-04-04T11:13:00,FEE_000435,739.54,PROCESSING_FEE,133.12,,0.00,,ADJ_000435,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000436,MER_008,ORD_000436,PAY_000436,SUCCESS,37553.00,INR,2026-04-09T01:50:00,SET_000436,37553.00,INR,2026-04-10T01:50:00,,0.00,,0.00,,0.00,,ADJ_000436,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000437,MER_007,ORD_000437,PAY_000437,SUCCESS,17655.00,INR,2026-06-11T00:30:00,SET_000437,17655.00,INR,2026-06-13T00:30:00,,0.00,,0.00,REF_000437,3531.00,PROCESSED,ADJ_000437,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000438,MER_007,ORD_000438,PAY_000438,SUCCESS,48064.00,INR,2026-01-09T14:40:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000438,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000439,MER_004,ORD_000439,PAY_000439,SUCCESS,47616.00,INR,2026-04-12T02:04:00,SET_000439,47616.00,INR,2026-04-14T02:04:00,,0.00,,0.00,,0.00,,ADJ_000439,0.00,NORMAL,NORMAL
TXN_000440,MER_008,ORD_000440,PAY_000440,SUCCESS,72170.00,INR,2026-02-21T07:07:00,SET_000440,72170.00,INR,2026-02-24T07:07:00,,0.00,,0.00,,0.00,,ADJ_000440,0.00,NORMAL,NORMAL
TXN_000441,MER_002,ORD_000441,PAY_000441,SUCCESS,16964.00,INR,2026-06-27T21:12:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000441,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000442,MER_006,ORD_000442,PAY_000442,SUCCESS,73216.00,INR,2026-06-21T07:19:00,SET_000442,54912.00,INR,2026-06-23T07:19:00,,0.00,,0.00,REF_000442,18304.00,PROCESSED,ADJ_000442,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000443,MER_004,ORD_000443,PAY_000443,SUCCESS,79066.00,INR,2026-04-04T01:23:00,SET_000443,75112.70,INR,2026-04-06T01:23:00,,0.00,,0.00,,0.00,,ADJ_000443,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000444,MER_001,ORD_000444,PAY_000444,SUCCESS,5200.00,INR,2026-01-26T07:43:00,SET_000444,5200.00,INR,2026-01-29T07:43:00,,0.00,,0.00,,0.00,,ADJ_000444,0.00,DUPLICATE_PAYMENT_ATTEMPT,DUPLICATE_PAYMENT_ATTEMPT
TXN_000445,MER_008,ORD_000445,PAY_000445,SUCCESS,68169.00,INR,2026-03-25T13:36:00,SET_000445,66560.21,INR,2026-03-26T13:36:00,FEE_000445,1363.38,PROCESSING_FEE,245.41,,0.00,,ADJ_000445,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000446,MER_003,ORD_000446,PAY_000446,SUCCESS,43087.00,INR,2026-06-19T22:12:00,SET_000446,43087.00,INR,2026-06-24T22:12:00,,0.00,,0.00,,0.00,,ADJ_000446,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000447,MER_007,ORD_000447,PAY_000447,SUCCESS,80905.00,INR,2026-05-15T23:08:00,SET_000447,78995.64,INR,2026-05-17T23:08:00,FEE_000447,1618.10,PROCESSING_FEE,291.26,,0.00,,ADJ_000447,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000448,MER_008,ORD_000448,PAY_000448,SUCCESS,92995.00,INR,2026-04-13T20:27:00,SET_000448,92995.00,INR,2026-04-18T20:27:00,,0.00,,0.00,,0.00,,ADJ_000448,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000449,MER_001,ORD_000449,PAY_000449,FAILED,48381.00,INR,2026-03-02T16:12:00,SET_000449,0.00,INR,2026-03-05T16:12:00,,0.00,,0.00,,0.00,,ADJ_000449,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000450,MER_007,ORD_000450,PAY_000450,SUCCESS,76607.00,INR,2026-02-26T09:15:00,SET_000450,76607.00,INR,2026-03-01T09:15:00,,0.00,,0.00,,0.00,,ADJ_000450,0.00,NORMAL,NORMAL
TXN_000451,MER_001,ORD_000451,PAY_000451,SUCCESS,78338.00,INR,2026-03-28T18:30:00,SET_000451,78338.00,INR,2026-03-30T18:30:00,,0.00,,0.00,,0.00,,ADJ_000451,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000452,MER_004,,PAY_000452,SUCCESS,94655.00,INR,2026-01-10T17:22:00,SET_000452,94655.00,INR,2026-01-13T17:22:00,,0.00,,0.00,,0.00,,ADJ_000452,0.00,ORPHAN_PAYMENT,ORPHAN_PAYMENT
TXN_000453,MER_007,ORD_000453,PAY_000453,FAILED,19469.00,INR,2026-05-30T22:53:00,SET_000453,0.00,INR,2026-06-02T22:53:00,,0.00,,0.00,,0.00,,ADJ_000453,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000454,MER_002,ORD_000454,PAY_000454,SUCCESS,25106.00,INR,2026-01-04T19:44:00,SET_000454,24603.88,INR,2026-01-06T19:44:00,FEE_000454,502.12,PROCESSING_FEE,0.00,,0.00,,ADJ_000454,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000455,MER_003,ORD_000455,PAY_000455,SUCCESS,54227.00,INR,2026-05-07T01:50:00,SET_000455,52947.24,INR,2026-05-08T01:50:00,FEE_000455,1084.54,PROCESSING_FEE,195.22,,0.00,,ADJ_000455,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000456,MER_008,ORD_000456,PAY_000456,SUCCESS,96547.00,INR,2026-05-13T19:04:00,SET_000456,72410.25,INR,2026-05-14T19:04:00,,0.00,,0.00,REF_000456,24136.75,PROCESSED,ADJ_000456,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000457,MER_004,ORD_000457,PAY_000457,SUCCESS,73616.00,INR,2026-03-01T13:09:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000457,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000458,MER_007,ORD_000458,PAY_000458,FAILED,41224.00,INR,2026-06-24T12:49:00,SET_000458,0.00,INR,2026-06-25T12:49:00,,0.00,,0.00,,0.00,,ADJ_000458,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000459,MER_006,ORD_000459,PAY_000459,FAILED,71701.00,INR,2026-03-06T20:54:00,SET_000459,0.00,INR,2026-03-09T20:54:00,,0.00,,0.00,,0.00,,ADJ_000459,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000460,MER_005,ORD_000460,PAY_000460,SUCCESS,80063.00,INR,2026-03-30T12:24:00,SET_000460,76059.85,INR,2026-03-31T12:24:00,,0.00,,0.00,,0.00,,ADJ_000460,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000461,MER_005,ORD_000461,PAY_000461,SUCCESS,73249.00,INR,2026-02-24T17:09:00,SET_000461,0.00,INR,2026-02-25T17:09:00,,0.00,,0.00,REF_000461,102548.60,PROCESSED,ADJ_000461,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000462,MER_005,ORD_000462,PAY_000462,SUCCESS,37980.00,INR,2026-05-09T16:45:00,SET_000462,0.00,INR,2026-05-10T16:45:00,,0.00,,0.00,REF_000462,53172.00,PROCESSED,ADJ_000462,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000463,MER_008,ORD_000463,PAY_000463,SUCCESS,41655.00,INR,2026-03-29T17:17:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000463,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000464,MER_005,ORD_000464,PAY_000464,SUCCESS,37821.00,INR,2026-01-23T13:28:00,SET_000464,37821.00,INR,2026-01-28T13:28:00,,0.00,,0.00,,0.00,,ADJ_000464,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000465,MER_007,ORD_000465,PAY_000465,SUCCESS,51812.00,INR,2026-05-30T08:32:00,SET_000465,38859.00,INR,2026-06-01T08:32:00,,0.00,,0.00,REF_000465,12953.00,PROCESSED,ADJ_000465,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000466,MER_003,ORD_000466,PAY_000466,SUCCESS,38170.00,INR,2026-01-09T00:47:00,SET_000466,0.00,INR,2026-01-11T00:47:00,,0.00,,0.00,REF_000466,53438.00,PROCESSED,ADJ_000466,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000467,MER_002,ORD_000467,PAY_000467,SUCCESS,45498.00,INR,2026-06-18T14:03:00,SET_000467,0.00,INR,2026-06-20T14:03:00,,0.00,,0.00,REF_000467,63697.20,PROCESSED,ADJ_000467,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000468,MER_008,ORD_000468,PAY_000468,SUCCESS,28147.00,INR,2026-02-07T03:50:00,SET_000468,21110.25,INR,2026-02-10T03:50:00,,0.00,,0.00,REF_000468,7036.75,PROCESSED,ADJ_000468,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000469,MER_005,ORD_000469,PAY_000469,SUCCESS,18092.00,INR,2026-01-21T06:13:00,SET_000469,17730.16,INR,2026-01-24T06:13:00,FEE_000469,361.84,PROCESSING_FEE,0.00,,0.00,,ADJ_000469,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000470,MER_004,ORD_000470,PAY_000470,SUCCESS,31879.00,INR,2026-01-10T14:47:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000470,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000471,MER_004,ORD_000471,PAY_000471,SUCCESS,83716.00,INR,2026-02-12T18:16:00,SET_000471,83716.00,INR,2026-02-13T18:16:00,,0.00,,0.00,,0.00,,ADJ_000471,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000472,MER_006,ORD_000472,PAY_000472,SUCCESS,94125.00,INR,2026-03-28T08:57:00,SET_000472,94125.00,INR,2026-03-29T08:57:00,,0.00,,0.00,,0.00,,ADJ_000472,0.00,NORMAL,NORMAL
TXN_000473,MER_003,ORD_000473,PAY_000473,SUCCESS,779.00,INR,2026-06-25T23:02:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000473,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000474,MER_003,,PAY_000474,SUCCESS,53434.00,INR,2026-04-30T05:31:00,SET_000474,53434.00,INR,2026-05-02T05:31:00,,0.00,,0.00,,0.00,,ADJ_000474,0.00,ORPHAN_PAYMENT,ORPHAN_PAYMENT
TXN_000475,MER_004,ORD_000475,PAY_000475,FAILED,99178.00,INR,2026-06-25T20:24:00,SET_000475,0.00,INR,2026-06-27T20:24:00,,0.00,,0.00,,0.00,,ADJ_000475,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000476,MER_001,ORD_000476,PAY_000476,SUCCESS,11825.00,INR,2026-04-30T02:56:00,SET_000476,11545.93,INR,2026-05-03T02:56:00,FEE_000476,236.50,PROCESSING_FEE,42.57,,0.00,,ADJ_000476,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000477,MER_001,ORD_000477,PAY_000477,SUCCESS,23046.00,INR,2026-03-18T10:46:00,SET_000477,22585.08,INR,2026-03-19T10:46:00,FEE_000477,460.92,PROCESSING_FEE,0.00,,0.00,,ADJ_000477,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000478,MER_001,ORD_000478,PAY_000478,SUCCESS,52134.00,INR,2026-05-24T19:39:00,SET_000478,0.00,INR,2026-05-26T19:39:00,,0.00,,0.00,REF_000478,72987.60,PROCESSED,ADJ_000478,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000479,MER_005,ORD_000479,PAY_000479,SUCCESS,5010.00,INR,2026-01-03T01:29:00,SET_000479,5010.00,INR,2026-01-05T01:29:00,,0.00,,0.00,,0.00,,ADJ_000479,0.00,NORMAL,NORMAL
TXN_000480,MER_002,ORD_000480,PAY_000480,SUCCESS,44014.00,INR,2026-02-22T04:16:00,SET_000480,44014.00,INR,2026-02-27T04:16:00,,0.00,,0.00,,0.00,,ADJ_000480,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000481,MER_008,ORD_000481,,MISSING,17689.00,INR,2026-06-05T07:20:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000481,0.00,ORDER_WITHOUT_PAYMENT,ORDER_WITHOUT_PAYMENT
TXN_000482,MER_004,ORD_000482,PAY_000482,FAILED,14864.00,INR,2026-03-02T13:46:00,SET_000482,0.00,INR,2026-03-03T13:46:00,,0.00,,0.00,,0.00,,ADJ_000482,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000483,MER_005,ORD_000483,PAY_000483,SUCCESS,94288.00,INR,2026-02-04T06:30:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000483,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000484,MER_005,ORD_000484,PAY_000484,SUCCESS,74520.00,INR,2026-05-04T03:30:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000484,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000485,MER_007,ORD_000485,PAY_000485,SUCCESS,56159.00,INR,2026-04-05T04:17:00,SET_000485,56159.00,INR,2026-04-07T04:17:00,,0.00,,0.00,,0.00,,ADJ_000485,0.00,NORMAL,NORMAL
TXN_000486,MER_002,ORD_000486,PAY_000486,SUCCESS,24319.00,INR,2026-06-29T02:02:00,SET_000486,24319.00,INR,2026-06-30T02:02:00,,0.00,,0.00,,0.00,,ADJ_000486,0.00,NORMAL,NORMAL
TXN_000487,MER_004,ORD_000487,PAY_000487,FAILED,995.00,INR,2026-02-17T20:23:00,SET_000487,0.00,INR,2026-02-19T20:23:00,,0.00,,0.00,,0.00,,ADJ_000487,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000488,MER_005,ORD_000488,PAY_000488,SUCCESS,43304.00,INR,2026-02-25T08:13:00,SET_000488,42437.92,INR,2026-02-28T08:13:00,FEE_000488,866.08,PROCESSING_FEE,0.00,,0.00,,ADJ_000488,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000489,MER_001,ORD_000489,PAY_000489,SUCCESS,34382.00,INR,2026-04-30T08:59:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000489,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000490,MER_001,ORD_000490,PAY_000490,SUCCESS,87628.00,INR,2026-01-22T21:31:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000490,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000491,MER_007,ORD_000491,PAY_000491,SUCCESS,90025.00,INR,2026-04-02T20:32:00,SET_000491,87900.41,INR,2026-04-05T20:32:00,FEE_000491,1800.50,PROCESSING_FEE,324.09,,0.00,,ADJ_000491,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000492,MER_002,ORD_000492,PAY_000492,SUCCESS,83817.00,INR,2026-06-17T03:38:00,SET_000492,79626.15,INR,2026-06-19T03:38:00,,0.00,,0.00,,0.00,,ADJ_000492,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000493,MER_004,ORD_000493,PAY_000493,SUCCESS,28821.00,INR,2026-06-24T15:46:00,SET_000493,28140.82,INR,2026-06-25T15:46:00,FEE_000493,576.42,PROCESSING_FEE,103.76,,0.00,,ADJ_000493,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000494,MER_008,ORD_000494,PAY_000494,FAILED,98107.00,INR,2026-04-21T15:30:00,SET_000494,0.00,INR,2026-04-23T15:30:00,,0.00,,0.00,,0.00,,ADJ_000494,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000495,MER_008,ORD_000495,PAY_000495,SUCCESS,99367.00,INR,2026-04-09T05:27:00,SET_000495,74525.25,INR,2026-04-12T05:27:00,,0.00,,0.00,REF_000495,24841.75,PROCESSED,ADJ_000495,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000496,MER_004,ORD_000496,PAY_000496,SUCCESS,89273.00,INR,2026-05-18T18:30:00,SET_000496,89273.00,INR,2026-05-21T18:30:00,,0.00,,0.00,REF_000496,17854.60,PROCESSED,ADJ_000496,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000497,MER_002,ORD_000497,PAY_000497,SUCCESS,68979.00,INR,2026-03-23T16:52:00,SET_000497,68979.00,INR,2026-03-26T16:52:00,,0.00,,0.00,,0.00,,ADJ_000497,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000498,MER_002,ORD_000498,PAY_000498,SUCCESS,74046.00,INR,2026-01-21T19:14:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000498,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
